log_date,shift,machine_id,runtime_hours,energy_consumed_kwh,energy_cost_yuan,eco_mode_enabled
2025-04-02,白班,M21,2.74,401.99,235.14,False
2025-04-02,夜班,M21,7.93,1197.78,695.58,True
2025-04-02,晚班,M21,7.2,1185.47,863.45,True
2025-04-02,白班,M22,7.81,1123.99,772.33,True
2025-04-02,夜班,M22,7.3,1570.7,880.59,False
2025-04-02,晚班,M22,6.09,1743.62,1469.52,True
2025-04-02,白班,M23,6.84,254.89,155.32,False
2025-04-02,夜班,M23,5.88,290.95,189.04,False
2025-04-02,晚班,M23,6.65,271.43,169.34,True
2025-04-02,白班,M24,3.08,435.11,357.15,True
2025-04-02,夜班,M24,2.84,333.94,185.48,True
2025-04-02,晚班,M24,4.54,614.39,419.45,True
2025-04-02,白班,M25,6.71,1105.98,670.08,False
2025-04-02,夜班,M25,7.91,920.38,736.44,True
2025-04-02,晚班,M25,7.24,1176.02,666.38,True
2025-04-02,白班,M26,5.02,711.94,587.97,True
2025-04-02,夜班,M26,2.78,410.62,282.03,True
2025-04-02,晚班,M26,3.67,935.03,557.1,False
2025-04-02,白班,M27,2.02,534.69,304.11,True
2025-04-02,夜班,M27,7.95,1291.4,860.25,True
2025-04-02,晚班,M27,6.16,1560.8,1004.15,True
2025-04-02,白班,M28,5.05,1551.49,1301.76,True
2025-04-02,夜班,M28,5.38,1750.91,1017.59,True
2025-04-02,晚班,M28,5.82,1227.52,754.21,True
2025-04-02,白班,M29,3.55,728.18,500.62,False
2025-04-02,夜班,M29,7.5,3215.07,2481.03,False
2025-04-02,晚班,M29,2.19,793.42,469.68,True
2025-04-03,白班,M01,4.96,31.71,22.55,True
2025-04-03,夜班,M01,6.84,64.54,52.93,True
2025-04-03,晚班,M01,6.93,39.04,31.25,True
2025-04-03,白班,M02,2.09,15.45,9.36,False
2025-04-03,夜班,M02,6.07,59.89,34.09,True
2025-04-03,晚班,M02,7.41,61.11,38.42,True
2025-04-03,白班,M03,2.77,34.89,27.35,False
2025-04-03,夜班,M03,6.63,54.62,42.89,True
2025-04-03,晚班,M03,3.66,40.43,26.57,True
2025-04-03,白班,M04,6.12,80.67,50.32,True
2025-04-03,夜班,M04,3.46,40.43,25.34,False
2025-04-03,晚班,M04,3.01,54.13,31.62,True
2025-04-03,白班,M05,3.04,55.8,46.3,False
2025-04-03,夜班,M05,4.8,83.03,66.54,True
2025-04-03,晚班,M05,5.71,97.74,73.88,True
2025-04-03,白班,M06,2.84,39.87,27.3,True
2025-04-03,夜班,M06,4.37,76.41,52.98,False
2025-04-03,晚班,M06,5.09,95.47,65.51,True
2025-04-03,白班,M07,4.61,137.79,101.69,True
2025-04-03,夜班,M07,2.64,43.16,25.15,True
2025-04-03,晚班,M07,5.93,126.71,83.84,True
2025-04-03,白班,M08,2.69,85.62,48.25,False
2025-04-03,夜班,M08,6.21,187.21,111.85,False
2025-04-03,晚班,M08,3.28,55.5,41.64,True
2025-04-03,白班,M09,3.85,78.2,55.27,False
2025-04-03,夜班,M09,5.26,107.02,71.6,False
2025-04-03,晚班,M09,7.93,225.69,126.97,True
2025-04-03,白班,M10,7.84,347.46,207.7,True
2025-04-03,夜班,M10,7.8,258.42,184.75,True
2025-04-03,晚班,M10,4.92,156.16,90.6,True
2025-04-03,白班,M11,5.13,190.13,152.69,False
2025-04-03,夜班,M11,5.7,148.17,97.94,True
2025-04-03,晚班,M11,2.83,109.75,82.13,False
2025-04-03,白班,M12,3.35,144.74,98.77,True
2025-04-03,夜班,M12,4.55,202.34,128.47,True
2025-04-03,晚班,M12,7.59,288.78,213.09,False
2025-04-03,白班,M13,6.23,249.99,210.05,True
2025-04-03,夜班,M13,2.35,135.54,77.49,False
2025-04-03,晚班,M13,3.96,169.83,120.87,True
2025-04-03,白班,M14,6.37,214.71,146.94,True
2025-04-03,夜班,M14,3.44,151.27,111.8,True
2025-04-03,晚班,M14,4.95,137.67,91.05,False
2025-04-03,白班,M15,7.12,298.28,201.59,False
2025-04-03,夜班,M15,4.07,129.14,78.51,False
2025-04-03,晚班,M15,6.45,211.17,144.41,False
2025-04-03,白班,M16,3.47,151.62,104.06,False
2025-04-03,夜班,M16,3.13,136.05,102.52,True
2025-04-03,晚班,M16,6.86,304.07,256.69,True
2025-04-03,白班,M17,6.82,595.07,333.7,True
2025-04-03,夜班,M17,5.06,242.97,201.78,True
2025-04-03,晚班,M17,5.98,283.2,190.39,True
2025-04-03,白班,M18,5.98,468.88,263.45,False
2025-04-03,夜班,M18,3.06,336.81,195.04,True
2025-04-03,晚班,M18,2.77,217.67,146.94,False
2025-04-03,白班,M19,7.48,720.93,432.46,True
2025-04-03,夜班,M19,6.14,459.91,376.44,True
2025-04-03,晚班,M19,4.24,381.44,295.81,False
2025-04-03,白班,M20,4.63,570.35,346.05,True
2025-04-03,夜班,M20,6.34,520.16,308.43,False
2025-04-03,晚班,M20,7.56,1038.78,679.67,True
2025-04-03,白班,M21,6.28,1085.65,837.99,True
2025-04-03,夜班,M21,2.14,364.51,229.73,False
2025-04-03,晚班,M21,4.01,806.91,654.54,True
2025-04-03,白班,M22,5.84,1173.24,808.16,True
2025-04-03,夜班,M22,5.2,888.22,596.77,True
2025-04-03,晚班,M22,2.19,336.08,267.13,True
2025-04-03,白班,M23,7.62,219.16,156.67,True
2025-04-03,夜班,M23,5.2,253.94,163.82,False
2025-04-03,晚班,M23,6.61,300.39,181.01,True
2025-04-03,白班,M24,2.17,262.44,206.4,True
2025-04-03,夜班,M24,7.04,604.45,406.0,False
2025-04-03,晚班,M24,6.77,924.09,735.29,True
2025-04-03,白班,M25,2.57,443.82,258.45,False
2025-04-03,夜班,M25,6.17,1006.98,768.06,True
2025-04-03,晚班,M25,4.71,395.54,330.56,True
2025-04-03,白班,M26,7.89,2120.31,1528.26,False
2025-04-03,夜班,M26,3.44,730.4,480.08,True
2025-04-03,晚班,M26,3.67,953.54,584.74,True
2025-04-03,白班,M27,4.07,596.71,349.6,False
2025-04-03,夜班,M27,6.45,1665.26,1239.97,False
2025-04-03,晚班,M27,7.51,1592.59,1337.08,True
2025-04-03,白班,M28,6.75,2391.58,1783.08,False
2025-04-03,夜班,M28,3.36,722.33,515.31,True
2025-04-03,晚班,M28,5.3,887.54,513.76,True
2025-04-03,白班,M29,7.18,2401.34,1937.46,False
2025-04-03,夜班,M29,2.5,703.72,471.98,False
2025-04-03,晚班,M29,4.75,2126.25,1612.28,True
2025-04-04,白班,M01,3.5,24.34,20.16,True
2025-04-04,夜班,M01,4.05,41.96,32.31,True
2025-04-04,晚班,M01,5.71,41.65,31.22,True
2025-04-04,白班,M02,6.41,40.46,26.86,True
2025-04-04,夜班,M02,2.04,12.38,8.77,True
2025-04-04,晚班,M02,2.16,20.74,13.43,False
2025-04-04,白班,M03,6.55,55.25,34.88,True
2025-04-04,夜班,M03,3.55,39.16,24.32,True
2025-04-04,晚班,M03,6.6,68.07,40.14,True
2025-04-04,白班,M04,7.52,141.39,90.56,True
2025-04-04,夜班,M04,4.44,59.12,43.96,False
2025-04-04,晚班,M04,2.71,35.55,29.61,True
2025-04-04,白班,M05,4.18,74.11,45.13,True
2025-04-04,夜班,M05,3.68,62.22,52.7,True
2025-04-04,晚班,M05,4.57,74.78,44.4,True
2025-04-04,白班,M06,3.98,50.61,31.89,False
2025-04-04,夜班,M06,5.16,70.45,44.35,False
2025-04-04,晚班,M06,5.88,151.51,94.04,False
2025-04-04,白班,M07,3.59,106.01,81.12,True
2025-04-04,夜班,M07,6.83,155.0,91.36,False
2025-04-04,晚班,M07,4.41,67.53,56.02,True
2025-04-04,白班,M08,7.16,204.74,130.51,True
2025-04-04,夜班,M08,4.26,130.3,83.22,True
2025-04-04,晚班,M08,5.74,166.52,107.52,True
2025-04-04,白班,M09,7.77,172.47,111.26,False
2025-04-04,夜班,M09,7.4,155.77,130.95,False
2025-04-04,晚班,M09,6.99,253.78,189.03,True
2025-04-04,白班,M10,2.01,86.72,63.61,True
2025-04-04,夜班,M10,2.14,79.93,58.83,True
2025-04-04,晚班,M10,2.8,83.42,69.04,True
2025-04-04,白班,M11,5.18,137.27,99.05,False
2025-04-04,夜班,M11,5.65,168.97,107.33,False
2025-04-04,晚班,M11,7.51,265.5,198.85,False
2025-04-04,白班,M12,4.64,287.62,190.32,False
2025-04-04,夜班,M12,2.9,96.08,55.17,True
2025-04-04,晚班,M12,5.89,241.15,140.31,True
2025-04-04,白班,M13,5.23,265.36,224.28,True
2025-04-04,夜班,M13,6.89,279.54,186.67,False
2025-04-04,晚班,M13,6.81,196.86,109.45,True
2025-04-04,白班,M14,2.27,77.3,50.8,True
2025-04-04,夜班,M14,4.49,140.42,78.65,True
2025-04-04,晚班,M14,6.01,218.85,121.09,True
2025-04-04,白班,M15,5.81,214.97,128.25,True
2025-04-04,夜班,M15,7.16,217.74,176.42,False
2025-04-04,晚班,M15,3.86,111.39,94.12,True
2025-04-04,白班,M16,5.93,370.38,259.99,True
2025-04-04,夜班,M16,2.66,200.17,124.88,True
2025-04-04,晚班,M16,4.94,290.26,243.63,True
2025-04-04,白班,M17,6.74,310.39,241.11,False
2025-04-04,夜班,M17,7.21,554.2,385.3,False
2025-04-04,晚班,M17,7.05,407.22,306.41,True
2025-04-04,白班,M18,5.25,391.68,301.32,False
2025-04-04,夜班,M18,2.5,136.63,107.55,False
2025-04-04,晚班,M18,2.69,239.35,184.59,True
2025-04-04,白班,M19,2.54,289.4,171.19,True
2025-04-04,夜班,M19,3.24,394.17,314.44,True
2025-04-04,晚班,M19,4.35,461.65,309.77,False
2025-04-04,白班,M20,3.93,447.83,372.54,True
2025-04-04,夜班,M20,2.77,361.13,232.97,True
2025-04-04,晚班,M20,4.92,736.49,410.87,True
2025-04-04,白班,M21,3.16,378.29,298.37,True
2025-04-04,夜班,M21,6.5,796.92,497.18,True
2025-04-04,晚班,M21,5.87,582.42,440.85,True
2025-04-04,白班,M22,4.16,688.96,406.0,True
2025-04-04,夜班,M22,5.94,937.18,640.41,True
2025-04-04,晚班,M22,7.21,996.37,697.85,True
2025-04-04,白班,M23,4.7,181.69,109.16,True
2025-04-04,夜班,M23,2.17,103.87,61.33,True
2025-04-04,晚班,M23,4.7,236.36,138.36,True
2025-04-04,白班,M24,5.22,471.95,391.0,True
2025-04-04,夜班,M24,2.08,177.08,113.16,True
2025-04-04,晚班,M24,4.96,815.66,586.81,True
2025-04-04,白班,M25,7.01,713.14,577.27,True
2025-04-04,夜班,M25,7.16,1107.22,881.32,True
2025-04-04,晚班,M25,2.33,370.97,232.19,True
2025-04-04,白班,M26,2.66,614.47,369.56,True
2025-04-04,夜班,M26,5.62,1329.52,796.94,True
2025-04-04,晚班,M26,7.7,1719.77,1212.16,True
2025-04-04,白班,M27,5.57,1576.43,1131.2,True
2025-04-04,夜班,M27,4.28,641.33,509.44,True
2025-04-04,晚班,M27,4.61,1199.68,868.42,True
2025-04-04,白班,M28,2.0,416.18,238.31,True
2025-04-04,夜班,M28,6.24,1786.9,1333.24,True
2025-04-04,晚班,M28,2.71,630.92,468.87,False
2025-04-04,白班,M29,6.72,2148.64,1386.6,True
2025-04-04,夜班,M29,7.91,2812.47,2126.07,True
2025-04-04,晚班,M29,6.56,1483.2,1081.03,True
2025-04-05,白班,M01,6.5,32.48,26.61,False
2025-04-05,夜班,M01,7.13,76.57,62.71,True
2025-04-05,晚班,M01,5.97,64.1,36.56,True
2025-04-05,白班,M02,7.6,52.99,37.69,True
2025-04-05,夜班,M02,5.6,39.07,24.05,False
2025-04-05,晚班,M02,4.49,39.42,22.98,True
2025-04-05,白班,M03,3.35,31.89,25.97,True
2025-04-05,夜班,M03,5.51,53.52,38.46,True
2025-04-05,晚班,M03,4.95,49.42,41.66,False
2025-04-05,白班,M04,4.18,75.33,49.32,True
2025-04-05,夜班,M04,7.06,91.69,61.67,True
2025-04-05,晚班,M04,2.27,38.17,26.36,True
2025-04-05,白班,M05,2.69,38.29,27.62,False
2025-04-05,夜班,M05,7.56,92.46,55.17,False
2025-04-05,晚班,M05,3.03,29.95,22.1,False
2025-04-05,白班,M06,6.5,90.09,63.91,False
2025-04-05,夜班,M06,2.99,57.24,45.58,True
2025-04-05,晚班,M06,3.89,75.95,63.43,False
2025-04-05,白班,M07,2.07,49.74,32.86,True
2025-04-05,夜班,M07,2.71,75.62,58.96,True
2025-04-05,晚班,M07,4.1,72.86,56.33,True
2025-04-05,白班,M08,2.8,42.91,32.7,True
2025-04-05,夜班,M08,7.09,197.28,137.36,True
2025-04-05,晚班,M08,5.84,96.89,82.0,True
2025-04-05,白班,M09,4.4,148.8,93.12,True
2025-04-05,夜班,M09,2.33,48.2,29.84,False
2025-04-05,晚班,M09,6.42,191.73,111.76,False
2025-04-05,白班,M10,2.12,49.79,35.2,False
2025-04-05,夜班,M10,7.5,225.81,138.44,True
2025-04-05,晚班,M10,6.06,259.66,200.4,True
2025-04-05,白班,M11,6.41,174.88,130.47,True
2025-04-05,夜班,M11,6.51,240.47,171.35,True
2025-04-05,晚班,M11,5.02,157.59,126.75,True
2025-04-05,白班,M12,4.32,170.34,116.01,True
2025-04-05,夜班,M12,7.84,222.28,156.6,False
2025-04-05,晚班,M12,5.24,293.31,239.96,True
2025-04-05,白班,M13,3.47,110.84,68.99,False
2025-04-05,夜班,M13,2.7,153.28,111.39,True
2025-04-05,晚班,M13,2.22,63.82,35.71,True
2025-04-05,白班,M14,7.08,326.61,257.37,False
2025-04-05,夜班,M14,4.67,199.18,160.64,True
2025-04-05,晚班,M14,2.37,75.62,52.51,True
2025-04-05,白班,M15,4.9,244.33,201.52,True
2025-04-05,夜班,M15,6.65,312.41,256.4,False
2025-04-05,晚班,M15,7.61,232.9,175.52,True
2025-04-05,白班,M16,3.39,243.85,136.55,True
2025-04-05,夜班,M16,2.48,179.58,127.65,True
2025-04-05,晚班,M16,7.07,300.67,232.53,True
2025-04-05,白班,M17,3.98,192.52,105.93,True
2025-04-05,夜班,M17,2.9,244.69,135.33,True
2025-04-05,晚班,M17,7.57,342.78,274.72,True
2025-04-05,白班,M18,4.01,330.92,240.12,False
2025-04-05,夜班,M18,6.58,680.55,448.04,True
2025-04-05,晚班,M18,7.71,825.67,655.04,True
2025-04-05,白班,M19,7.89,903.81,643.4,True
2025-04-05,夜班,M19,5.28,526.21,320.76,True
2025-04-05,晚班,M19,5.37,511.95,328.2,True
2025-04-05,白班,M20,6.06,590.28,480.81,True
2025-04-05,夜班,M20,4.33,452.01,273.49,True
2025-04-05,晚班,M20,6.9,913.69,596.88,True
2025-04-05,白班,M21,5.98,747.93,581.14,True
2025-04-05,夜班,M21,3.6,414.86,290.07,False
2025-04-05,晚班,M21,7.2,1271.42,914.77,False
2025-04-05,白班,M22,3.45,734.19,465.42,True
2025-04-05,夜班,M22,7.01,955.19,565.31,True
2025-04-05,晚班,M22,5.09,1269.38,1029.14,True
2025-04-05,白班,M23,2.04,49.46,36.6,True
2025-04-05,夜班,M23,6.31,299.51,227.06,True
2025-04-05,晚班,M23,5.4,170.37,119.5,True
2025-04-05,白班,M24,4.57,718.02,559.53,False
2025-04-05,夜班,M24,3.26,328.42,260.5,True
2025-04-05,晚班,M24,4.56,664.62,401.93,True
2025-04-05,白班,M25,3.91,415.61,252.31,True
2025-04-05,夜班,M25,6.39,545.15,305.0,True
2025-04-05,晚班,M25,6.62,913.07,749.03,True
2025-04-05,白班,M26,6.11,1132.77,891.96,True
2025-04-05,夜班,M26,2.25,601.42,387.76,False
2025-04-05,晚班,M26,3.52,474.37,318.57,False
2025-04-05,白班,M27,7.67,1180.9,845.98,True
2025-04-05,夜班,M27,6.33,1671.21,1187.11,True
2025-04-05,晚班,M27,2.01,419.94,276.29,False
2025-04-05,白班,M28,2.5,839.8,676.32,True
2025-04-05,夜班,M28,2.73,627.55,416.53,False
2025-04-05,晚班,M28,7.22,2224.19,1680.83,True
2025-04-05,白班,M29,6.23,2527.31,1671.67,True
2025-04-05,夜班,M29,4.48,975.59,717.07,True
2025-04-05,晚班,M29,7.73,2468.95,1446.09,True
2025-04-06,白班,M01,7.64,72.02,59.05,True
2025-04-06,夜班,M01,4.83,25.2,15.2,True
2025-04-06,晚班,M01,5.55,31.62,22.22,True
2025-04-06,白班,M02,3.38,31.98,18.9,True
2025-04-06,夜班,M02,4.48,31.3,23.65,False
2025-04-06,晚班,M02,5.61,50.93,39.28,False
2025-04-06,白班,M03,6.01,51.29,38.0,True
2025-04-06,夜班,M03,2.48,28.9,19.83,True
2025-04-06,晚班,M03,6.48,62.22,37.01,True
2025-04-06,白班,M04,3.38,34.48,22.93,True
2025-04-06,夜班,M04,4.03,74.23,59.7,True
2025-04-06,晚班,M04,6.05,125.4,102.98,True
2025-04-06,白班,M05,7.68,88.03,53.24,False
2025-04-06,夜班,M05,5.47,69.24,43.29,True
2025-04-06,晚班,M05,7.04,80.67,49.45,False
2025-04-06,白班,M06,6.53,157.0,87.9,False
2025-04-06,夜班,M06,2.88,57.32,33.49,False
2025-04-06,晚班,M06,3.1,64.52,42.92,True
2025-04-06,白班,M07,5.2,84.19,66.75,True
2025-04-06,夜班,M07,2.36,48.38,34.7,True
2025-04-06,晚班,M07,3.48,99.08,77.37,False
2025-04-06,白班,M08,2.49,48.49,36.58,True
2025-04-06,夜班,M08,3.32,69.07,50.36,False
2025-04-06,晚班,M08,7.79,167.33,127.84,True
2025-04-06,白班,M09,2.28,95.23,80.02,True
2025-04-06,夜班,M09,6.62,265.1,221.95,True
2025-04-06,晚班,M09,4.18,169.75,132.76,True
2025-04-06,白班,M10,4.98,160.48,90.71,True
2025-04-06,夜班,M10,2.03,58.56,46.36,True
2025-04-06,晚班,M10,6.85,185.37,122.28,False
2025-04-06,白班,M11,3.78,152.25,100.84,False
2025-04-06,夜班,M11,2.6,97.34,61.37,True
2025-04-06,晚班,M11,3.57,122.52,95.88,True
2025-04-06,白班,M12,3.26,115.65,74.47,False
2025-04-06,夜班,M12,3.13,99.34,74.38,True
2025-04-06,晚班,M12,6.85,232.09,193.04,False
2025-04-06,白班,M13,3.41,115.96,67.35,True
2025-04-06,夜班,M13,2.26,73.25,50.16,False
2025-04-06,晚班,M13,6.74,222.36,123.33,True
2025-04-06,白班,M14,4.27,169.24,127.52,True
2025-04-06,夜班,M14,7.98,274.44,224.0,True
2025-04-06,晚班,M14,3.98,177.74,127.79,True
2025-04-06,白班,M15,4.03,175.41,117.37,True
2025-04-06,夜班,M15,4.09,196.02,138.09,True
2025-04-06,晚班,M15,6.65,206.66,167.26,False
2025-04-06,白班,M16,3.51,238.8,154.47,True
2025-04-06,夜班,M16,3.19,151.62,91.08,True
2025-04-06,晚班,M16,5.36,218.53,160.46,True
2025-04-06,白班,M17,7.03,513.04,420.22,True
2025-04-06,夜班,M17,2.42,220.64,172.84,True
2025-04-06,晚班,M17,5.58,536.53,301.41,True
2025-04-06,白班,M18,3.29,275.2,215.46,True
2025-04-06,夜班,M18,4.29,453.01,315.96,True
2025-04-06,晚班,M18,4.71,422.24,349.64,False
2025-04-06,白班,M19,3.79,456.55,276.93,True
2025-04-06,夜班,M19,7.37,505.27,301.59,True
2025-04-06,晚班,M19,7.18,575.28,386.9,True
2025-04-06,白班,M20,4.98,619.01,345.94,True
2025-04-06,夜班,M20,2.38,346.68,212.73,True
2025-04-06,晚班,M20,6.88,793.51,599.84,True
2025-04-06,白班,M21,5.74,1170.43,772.45,True
2025-04-06,夜班,M21,4.62,618.02,428.38,True
2025-04-06,晚班,M21,7.34,1265.64,833.1,True
2025-04-06,白班,M22,4.17,920.06,755.48,True
2025-04-06,夜班,M22,3.0,547.73,414.91,False
2025-04-06,晚班,M22,4.99,1303.51,1036.43,True
2025-04-06,白班,M23,5.64,243.05,189.04,True
2025-04-06,夜班,M23,3.5,143.22,114.37,True
2025-04-06,晚班,M23,5.7,178.46,138.99,True
2025-04-06,白班,M24,6.85,640.22,365.72,True
2025-04-06,夜班,M24,3.63,429.2,263.72,False
2025-04-06,晚班,M24,4.26,348.82,245.65,True
2025-04-06,白班,M25,7.34,830.69,584.06,True
2025-04-06,夜班,M25,4.07,728.48,459.37,True
2025-04-06,晚班,M25,5.19,827.56,539.64,True
2025-04-06,白班,M26,4.3,1216.75,674.41,True
2025-04-06,夜班,M26,2.95,492.15,405.55,False
2025-04-06,晚班,M26,7.07,1543.15,1043.44,True
2025-04-06,白班,M27,5.89,1649.29,1227.5,False
2025-04-06,夜班,M27,5.69,1692.42,1309.85,False
2025-04-06,晚班,M27,6.21,1650.73,1289.52,True
2025-04-06,白班,M28,5.36,1286.05,1073.52,True
2025-04-06,夜班,M28,7.47,2193.36,1679.77,True
2025-04-06,晚班,M28,6.22,1405.48,861.0,True
2025-04-06,白班,M29,5.69,1294.42,776.37,True
2025-04-06,夜班,M29,2.5,767.33,469.44,True
2025-04-06,晚班,M29,3.03,691.65,554.19,True
2025-04-07,白班,M01,5.76,51.42,32.29,True
2025-04-07,夜班,M01,5.89,33.04,23.18,True
2025-04-07,晚班,M01,4.62,39.93,29.43,True
2025-04-07,白班,M02,3.37,32.48,18.85,True
2025-04-07,夜班,M02,7.68,56.26,36.5,True
2025-04-07,晚班,M02,7.44,50.78,40.36,False
2025-04-07,白班,M03,5.03,54.35,40.6,False
2025-04-07,夜班,M03,2.15,16.94,11.9,True
2025-04-07,晚班,M03,5.76,65.58,46.41,True
2025-04-07,白班,M04,2.09,30.62,24.36,False
2025-04-07,夜班,M04,4.91,72.77,44.43,True
2025-04-07,晚班,M04,5.86,94.68,57.4,True
2025-04-07,白班,M05,6.33,94.76,58.09,False
2025-04-07,夜班,M05,7.94,102.27,83.39,False
2025-04-07,晚班,M05,2.95,50.91,35.13,True
2025-04-07,白班,M06,6.57,116.24,87.88,True
2025-04-07,夜班,M06,6.85,143.32,92.52,True
2025-04-07,晚班,M06,4.87,82.94,58.54,True
2025-04-07,白班,M07,6.35,173.42,121.82,False
2025-04-07,夜班,M07,5.98,173.97,129.74,False
2025-04-07,晚班,M07,5.79,128.15,82.31,False
2025-04-07,白班,M08,7.91,118.67,67.63,False
2025-04-07,夜班,M08,4.84,73.33,42.69,False
2025-04-07,晚班,M08,7.69,190.16,109.6,True
2025-04-07,白班,M09,5.18,230.74,159.13,True
2025-04-07,夜班,M09,4.15,92.36,62.54,True
2025-04-07,晚班,M09,4.19,148.68,104.63,False
2025-04-07,白班,M10,4.45,185.06,149.11,True
2025-04-07,夜班,M10,4.48,127.56,92.64,True
2025-04-07,晚班,M10,2.96,98.7,75.12,False
2025-04-07,白班,M11,7.17,226.05,127.55,True
2025-04-07,夜班,M11,5.0,170.22,97.07,True
2025-04-07,晚班,M11,6.23,143.95,110.36,True
2025-04-07,白班,M12,6.17,205.24,156.27,True
2025-04-07,夜班,M12,3.68,108.61,75.85,True
2025-04-07,晚班,M12,7.98,434.52,318.49,True
2025-04-07,白班,M13,4.05,177.85,106.71,True
2025-04-07,夜班,M13,3.0,144.14,119.99,True
2025-04-07,晚班,M13,7.35,234.51,133.49,True
2025-04-07,白班,M14,7.58,217.92,156.02,True
2025-04-07,夜班,M14,5.32,140.85,79.03,True
2025-04-07,晚班,M14,7.18,270.5,199.38,True
2025-04-07,白班,M15,5.55,185.93,151.69,False
2025-04-07,夜班,M15,6.57,212.31,135.72,False
2025-04-07,晚班,M15,2.39,124.96,91.17,True
2025-04-07,白班,M16,3.65,141.48,113.16,False
2025-04-07,夜班,M16,4.73,250.15,175.52,True
2025-04-07,晚班,M16,6.75,271.28,184.86,True
2025-04-07,白班,M17,3.44,151.82,104.54,True
2025-04-07,夜班,M17,2.35,211.85,170.42,True
2025-04-07,晚班,M17,2.69,174.8,144.68,True
2025-04-07,白班,M18,7.17,635.79,460.34,True
2025-04-07,夜班,M18,3.45,219.27,128.5,False
2025-04-07,晚班,M18,7.29,439.6,327.73,True
2025-04-07,白班,M19,3.34,243.96,170.8,True
2025-04-07,夜班,M19,6.6,820.07,629.35,True
2025-04-07,晚班,M19,7.08,921.9,529.99,True
2025-04-07,白班,M20,4.96,439.5,296.69,False
2025-04-07,夜班,M20,4.9,495.76,283.99,True
2025-04-07,晚班,M20,5.36,385.22,241.36,True
2025-04-07,白班,M21,5.01,927.17,762.8,True
2025-04-07,夜班,M21,7.99,1012.38,714.39,True
2025-04-07,晚班,M21,2.13,252.08,212.08,True
2025-04-07,白班,M22,5.06,1260.38,857.7,True
2025-04-07,夜班,M22,7.91,1179.36,776.37,True
2025-04-07,晚班,M22,2.94,617.74,504.35,False
2025-04-07,白班,M23,7.92,294.85,217.42,False
2025-04-07,夜班,M23,7.9,229.57,149.61,True
2025-04-07,晚班,M23,4.23,136.17,107.25,False
2025-04-07,白班,M24,7.7,798.41,612.86,False
2025-04-07,夜班,M24,6.39,1093.26,884.29,True
2025-04-07,晚班,M24,7.87,1256.67,860.4,True
2025-04-07,白班,M25,2.4,365.98,279.57,True
2025-04-07,夜班,M25,4.41,500.4,392.36,True
2025-04-07,晚班,M25,6.95,1171.74,718.43,False
2025-04-07,白班,M26,7.95,1098.95,924.04,True
2025-04-07,夜班,M26,7.57,1967.03,1088.68,True
2025-04-07,晚班,M26,5.46,1170.73,894.76,True
2025-04-07,白班,M27,4.68,1233.67,761.38,True
2025-04-07,夜班,M27,2.84,793.56,638.21,True
2025-04-07,晚班,M27,3.26,664.21,550.73,True
2025-04-07,白班,M28,2.77,772.41,463.24,True
2025-04-07,夜班,M28,3.63,669.16,555.02,False
2025-04-07,晚班,M28,6.97,1324.66,921.64,True
2025-04-07,白班,M29,7.22,2487.45,1956.8,True
2025-04-07,夜班,M29,4.15,1694.98,1065.13,True
2025-04-07,晚班,M29,5.04,1196.67,706.49,True
2025-04-08,白班,M01,4.95,47.13,27.4,False
2025-04-08,夜班,M01,2.71,17.96,12.78,False
2025-04-08,晚班,M01,3.02,17.41,14.15,True
2025-04-08,白班,M02,2.98,25.46,18.78,True
2025-04-08,夜班,M02,3.91,27.27,19.08,True
2025-04-08,晚班,M02,5.06,37.0,25.73,True
2025-04-08,白班,M03,5.19,60.23,42.52,False
2025-04-08,夜班,M03,6.26,74.84,47.39,False
2025-04-08,晚班,M03,4.64,41.99,23.48,True
2025-04-08,白班,M04,3.89,51.76,35.37,True
2025-04-08,夜班,M04,2.36,49.22,30.72,False
2025-04-08,晚班,M04,2.9,40.17,25.76,True
2025-04-08,白班,M05,4.27,56.45,35.52,True
2025-04-08,夜班,M05,5.23,69.79,57.46,True
2025-04-08,晚班,M05,7.01,122.93,73.34,False
2025-04-08,白班,M06,7.1,172.59,111.17,True
2025-04-08,夜班,M06,5.75,75.91,64.0,False
2025-04-08,晚班,M06,6.13,103.54,64.7,True
2025-04-08,白班,M07,6.78,202.87,139.49,True
2025-04-08,夜班,M07,5.82,85.06,57.15,False
2025-04-08,晚班,M07,6.92,141.22,102.7,False
2025-04-08,白班,M08,6.65,194.88,133.08,True
2025-04-08,夜班,M08,3.62,114.5,71.42,True
2025-04-08,晚班,M08,5.82,95.18,67.84,True
2025-04-08,白班,M09,3.82,116.53,83.72,True
2025-04-08,夜班,M09,2.02,89.17,66.04,False
2025-04-08,晚班,M09,3.26,140.71,77.76,True
2025-04-08,白班,M10,7.71,327.67,268.7,True
2025-04-08,夜班,M10,5.62,120.51,87.63,True
2025-04-08,晚班,M10,4.92,152.97,95.87,True
2025-04-08,白班,M11,4.65,159.75,114.14,True
2025-04-08,夜班,M11,5.24,224.47,185.32,False
2025-04-08,晚班,M11,5.53,176.25,143.81,True
2025-04-08,白班,M12,5.85,188.03,138.66,True
2025-04-08,夜班,M12,6.37,341.39,251.95,False
2025-04-08,晚班,M12,2.74,125.44,73.62,False
2025-04-08,白班,M13,5.85,203.27,150.41,False
2025-04-08,夜班,M13,5.05,150.35,119.26,True
