timestamp,machine_id,nozzle_temp_C,oil_temp_C,injection_pressure_bar,clamp_force_pct,injection_speed_m_s,cycle_time_s,power_kw,status
2026-05-27 05:41:30,M28,240.9,42.1,174.9,91.3,1.034,22.4,38.12,警告
2026-05-27 05:42:00,M05,184.7,60.3,156.0,52.8,0.861,13.21,61.91,正常
2026-05-27 05:42:30,M01,273.1,63.1,148.1,46.1,1.084,25.53,46.85,正常
2026-05-27 05:43:00,M18,275.2,49.7,82.8,50.4,1.418,29.51,51.38,正常
2026-05-27 05:43:30,M03,217.1,55.4,139.8,45.0,0.936,38.28,22.11,正常
2026-05-27 05:44:00,M05,188.1,48.0,154.6,90.9,1.313,40.65,76.89,正常
2026-05-27 05:44:30,M25,231.5,46.4,97.7,68.7,1.032,42.96,70.66,正常
2026-05-27 05:45:00,M14,206.4,55.1,90.5,56.5,0.896,26.61,27.98,正常
2026-05-27 05:45:30,M14,201.1,54.9,132.7,67.0,1.244,8.21,57.92,异常
2026-05-27 05:46:00,M08,260.9,46.5,188.6,48.7,1.273,15.82,56.65,警告
2026-05-27 05:46:30,M13,200.0,47.6,133.6,45.2,1.184,31.31,35.7,正常
2026-05-27 05:47:00,M29,221.6,64.9,150.4,57.2,1.411,35.66,19.71,正常
2026-05-27 05:47:30,M07,200.3,62.7,112.5,60.3,0.801,20.88,63.82,正常
2026-05-27 05:48:00,M17,185.3,52.1,115.9,71.4,1.056,36.81,39.87,警告
2026-05-27 05:48:30,M05,210.6,57.9,177.6,51.8,1.0,24.17,74.23,正常
2026-05-27 05:49:00,M19,223.7,62.8,124.9,83.4,1.485,29.39,52.3,正常
2026-05-27 05:49:30,M28,275.5,52.4,92.2,57.6,0.914,25.87,24.39,正常
2026-05-27 05:50:00,M15,189.9,47.4,133.2,62.7,1.12,20.62,54.15,正常
2026-05-27 05:50:30,M04,261.9,49.8,107.6,93.5,1.356,26.31,65.9,正常
2026-05-27 05:51:00,M11,262.9,58.0,147.9,66.5,1.252,29.62,51.68,正常
2026-05-27 05:51:30,M03,209.1,42.2,124.2,59.3,1.109,29.46,41.01,正常
2026-05-27 05:52:00,M15,240.5,47.9,196.9,64.4,0.89,39.19,49.28,正常
2026-05-27 05:52:30,M03,207.4,48.2,122.8,46.1,0.982,28.06,64.48,警告
2026-05-27 05:53:00,M01,180.1,46.8,91.0,71.3,1.348,27.56,50.06,正常
2026-05-27 05:53:30,M28,185.2,42.7,151.6,75.1,0.998,29.73,64.16,警告
2026-05-27 05:54:00,M08,273.6,61.9,120.4,81.1,0.884,18.9,19.4,正常
2026-05-27 05:54:30,M02,276.1,54.4,181.2,71.3,1.265,38.79,42.43,正常
2026-05-27 05:55:00,M29,192.3,46.8,116.1,66.6,1.466,8.41,76.26,警告
2026-05-27 05:55:30,M29,256.4,64.9,182.3,69.1,0.835,8.29,66.12,正常
2026-05-27 05:56:00,M10,201.0,45.2,183.0,70.0,1.034,30.86,51.54,异常
2026-05-27 05:56:30,M05,245.5,44.1,183.7,75.4,1.444,21.53,39.75,警告
2026-05-27 05:57:00,M18,273.2,62.8,117.9,69.3,1.155,44.72,17.75,正常
2026-05-27 05:57:30,M06,248.5,61.7,145.4,85.1,1.228,41.24,38.38,正常
2026-05-27 05:58:00,M09,219.2,64.1,130.0,59.9,0.83,9.73,33.99,正常
2026-05-27 05:58:30,M24,196.8,60.7,159.4,49.2,0.841,21.85,59.49,正常
2026-05-27 05:59:00,M04,235.6,50.6,176.2,45.2,1.456,17.76,33.64,异常
2026-05-27 05:59:30,M10,277.0,48.4,147.2,68.9,1.201,10.71,74.97,正常
2026-05-27 06:00:00,M17,253.1,61.4,148.4,84.8,1.112,15.38,33.24,正常
2026-05-27 06:00:30,M15,252.4,48.2,169.1,88.6,1.328,9.63,16.93,正常
2026-05-27 06:01:00,M03,181.2,48.7,105.0,46.4,0.869,13.91,33.82,正常
2026-05-27 06:01:30,M13,263.2,47.9,94.7,87.0,1.139,8.09,20.68,正常
2026-05-27 06:02:00,M29,213.4,63.1,182.7,64.9,1.065,44.36,53.94,正常
2026-05-27 06:02:30,M12,265.4,40.7,159.7,94.1,1.038,10.2,16.6,正常
2026-05-27 06:03:00,M01,196.4,54.1,178.3,47.4,1.343,42.18,64.24,正常
2026-05-27 06:03:30,M04,257.2,58.2,176.5,79.1,1.031,18.12,47.67,正常
2026-05-27 06:04:00,M07,236.7,45.8,108.6,70.6,1.358,10.76,61.04,正常
2026-05-27 06:04:30,M12,236.3,48.7,103.9,52.8,0.971,34.36,25.59,正常
2026-05-27 06:05:00,M08,225.7,49.3,155.6,87.3,1.152,24.11,52.25,正常
2026-05-27 06:05:30,M29,198.1,47.2,183.6,65.0,1.287,22.46,70.17,警告
2026-05-27 06:06:00,M28,246.2,64.2,81.6,84.8,0.951,24.85,19.29,正常
2026-05-27 06:06:30,M25,273.6,63.1,137.2,46.9,1.291,10.41,75.33,正常
2026-05-27 06:07:00,M10,204.0,59.2,107.6,80.1,0.889,16.51,69.44,正常
2026-05-27 06:07:30,M26,264.8,54.4,118.6,90.7,0.889,41.16,19.85,异常
2026-05-27 06:08:00,M05,196.8,46.2,197.9,50.4,1.426,43.84,76.16,正常
2026-05-27 06:08:30,M20,267.2,57.3,173.9,50.9,1.222,11.72,15.07,正常
2026-05-27 06:09:00,M16,282.6,54.7,143.7,94.7,1.165,22.94,73.82,正常
2026-05-27 06:09:30,M07,182.4,56.5,132.2,88.8,1.3,14.09,43.27,正常
2026-05-27 06:10:00,M10,270.7,40.3,94.5,45.4,0.821,34.45,56.02,正常
2026-05-27 06:10:30,M18,219.1,48.4,142.9,76.8,1.294,30.48,34.06,正常
2026-05-27 06:11:00,M13,283.6,50.6,138.2,74.0,1.403,15.82,43.94,正常
2026-05-27 06:11:30,M28,236.1,51.5,112.6,47.6,1.067,40.39,71.66,正常
2026-05-27 06:12:00,M29,268.2,56.1,89.8,65.8,1.353,41.35,56.5,异常
2026-05-27 06:12:30,M20,209.3,64.3,135.5,69.2,1.026,20.28,33.81,警告
2026-05-27 06:13:00,M12,242.2,44.1,93.4,45.4,1.26,42.71,75.52,正常
2026-05-27 06:13:30,M22,260.2,44.0,193.7,75.4,1.354,15.62,32.66,正常
2026-05-27 06:14:00,M20,186.1,50.8,92.8,67.4,1.225,30.11,16.08,正常
2026-05-27 06:14:30,M05,230.7,52.7,164.4,65.8,1.372,41.06,51.15,正常
2026-05-27 06:15:00,M09,236.8,44.4,183.2,71.3,1.228,12.32,71.81,正常
2026-05-27 06:15:30,M07,253.5,48.7,117.0,69.5,1.427,15.57,52.72,正常
2026-05-27 06:16:00,M02,223.0,50.1,143.5,64.3,1.287,31.42,40.15,正常
2026-05-27 06:16:30,M05,255.4,56.7,104.1,68.3,1.107,12.68,52.13,正常
2026-05-27 06:17:00,M16,250.5,54.6,199.9,56.1,1.268,24.51,18.63,正常
2026-05-27 06:17:30,M14,215.6,55.6,178.4,47.3,1.469,25.6,46.93,正常
2026-05-27 06:18:00,M28,193.9,50.0,187.7,72.6,1.175,25.8,66.22,正常
2026-05-27 06:18:30,M04,211.0,62.9,117.4,83.0,1.17,37.24,30.42,警告
2026-05-27 06:19:00,M26,224.4,58.0,194.0,62.7,1.005,17.55,79.15,正常
2026-05-27 06:19:30,M23,254.4,44.9,181.9,68.9,1.272,15.26,59.57,正常
2026-05-27 06:20:00,M08,188.8,43.8,165.5,46.5,1.166,14.55,26.98,正常
2026-05-27 06:20:30,M07,224.5,53.2,103.2,50.3,1.269,32.83,69.27,正常
2026-05-27 06:21:00,M08,245.9,55.1,181.4,47.0,0.85,21.43,57.89,正常
2026-05-27 06:21:30,M05,242.5,58.1,158.0,64.2,0.981,21.43,27.94,正常
2026-05-27 06:22:00,M14,255.3,62.4,145.6,50.0,1.234,26.1,43.16,正常
2026-05-27 06:22:30,M01,212.5,47.3,189.5,71.1,1.401,13.66,22.1,正常
2026-05-27 06:23:00,M25,264.1,42.5,84.6,79.1,1.147,44.43,72.19,正常
2026-05-27 06:23:30,M24,204.2,41.6,179.6,73.4,1.37,14.32,76.19,正常
2026-05-27 06:24:00,M08,274.5,62.6,108.1,60.7,1.237,26.93,58.35,正常
2026-05-27 06:24:30,M06,278.5,48.1,192.6,56.6,1.062,35.75,54.37,异常
2026-05-27 06:25:00,M20,237.3,56.3,167.1,62.6,1.129,22.11,34.6,警告
2026-05-27 06:25:30,M24,194.7,57.3,97.2,90.1,0.96,38.08,70.87,正常
2026-05-27 06:26:00,M25,234.5,55.5,197.9,92.5,1.041,37.93,70.04,正常
2026-05-27 06:26:30,M05,210.0,62.4,123.0,55.9,1.165,23.19,33.76,异常
2026-05-27 06:27:00,M03,255.4,48.2,98.1,46.2,1.101,17.57,79.61,正常
2026-05-27 06:27:30,M01,247.4,62.1,170.8,78.7,0.942,34.12,59.2,正常
2026-05-27 06:28:00,M04,226.8,53.6,150.4,50.6,1.458,36.21,53.34,正常
2026-05-27 06:28:30,M09,216.0,40.6,133.1,78.8,1.046,36.68,37.93,正常
2026-05-27 06:29:00,M04,276.7,45.5,139.2,58.7,0.848,13.94,19.88,正常
2026-05-27 06:29:30,M14,244.2,55.7,111.9,84.4,1.046,19.64,20.46,正常
2026-05-27 06:30:00,M24,258.6,43.0,191.2,85.0,1.336,23.35,33.86,警告
2026-05-27 06:30:30,M25,194.7,56.5,134.1,54.6,0.879,14.3,44.04,正常
2026-05-27 06:31:00,M10,231.2,43.0,145.7,62.2,1.258,11.54,33.91,正常
2026-05-27 06:31:30,M13,216.3,56.0,84.9,83.5,1.434,42.79,36.08,正常
2026-05-27 06:32:00,M06,243.8,41.4,127.1,48.3,1.486,18.28,40.4,正常
2026-05-27 06:32:30,M29,245.2,53.8,81.4,89.7,0.896,23.14,20.69,警告
2026-05-27 06:33:00,M04,235.5,62.8,171.1,79.8,1.172,18.64,63.7,异常
2026-05-27 06:33:30,M28,223.2,62.9,167.5,85.4,1.014,34.6,59.94,正常
2026-05-27 06:34:00,M24,248.3,59.3,196.9,83.0,1.475,40.53,69.19,正常
2026-05-27 06:34:30,M20,231.6,40.4,100.7,86.4,0.969,23.26,18.14,正常
2026-05-27 06:35:00,M08,192.2,62.9,88.7,51.1,1.104,19.04,58.14,警告
2026-05-27 06:35:30,M09,205.2,40.0,148.3,53.7,0.944,42.51,29.84,正常
2026-05-27 06:36:00,M20,194.4,42.0,141.9,66.7,1.08,18.84,57.9,正常
2026-05-27 06:36:30,M01,201.7,46.7,147.9,70.8,1.458,26.17,75.75,正常
2026-05-27 06:37:00,M25,281.8,47.7,143.9,93.8,1.095,37.33,21.75,异常
2026-05-27 06:37:30,M04,182.8,52.3,89.4,59.6,1.012,25.89,30.24,正常
2026-05-27 06:38:00,M23,219.9,62.7,110.3,72.9,1.127,28.58,64.09,正常
2026-05-27 06:38:30,M28,231.7,47.4,119.8,93.9,1.465,36.67,79.38,异常
2026-05-27 06:39:00,M14,198.2,44.0,127.4,81.1,0.813,14.36,35.49,警告
2026-05-27 06:39:30,M28,245.4,60.3,87.3,74.1,1.029,11.88,53.1,正常
2026-05-27 06:40:00,M02,253.6,45.2,181.0,62.4,0.883,19.75,35.26,正常
2026-05-27 06:40:30,M29,235.7,50.9,175.7,73.0,0.862,30.0,31.63,正常
2026-05-27 06:41:00,M09,210.6,44.6,194.3,74.0,0.875,26.1,36.86,正常
2026-05-27 06:41:30,M14,183.0,53.5,183.2,57.5,1.05,30.11,68.25,正常
2026-05-27 06:42:00,M27,253.5,40.7,159.5,78.2,0.971,24.71,39.42,异常
2026-05-27 06:42:30,M10,183.4,45.1,167.7,64.1,1.453,12.11,24.3,正常
2026-05-27 06:43:00,M23,266.1,52.5,92.9,47.8,1.071,10.32,58.1,警告
2026-05-27 06:43:30,M20,264.8,40.2,167.4,47.3,0.995,35.8,34.29,正常
2026-05-27 06:44:00,M29,246.6,47.8,115.9,93.1,1.058,40.52,54.39,正常
2026-05-27 06:44:30,M27,239.6,61.6,130.9,55.1,0.964,28.48,31.08,异常
2026-05-27 06:45:00,M01,195.1,52.2,123.7,91.6,0.854,15.63,38.74,正常
2026-05-27 06:45:30,M25,192.1,52.5,135.4,63.4,0.922,20.48,63.02,正常
2026-05-27 06:46:00,M28,201.5,55.2,157.8,46.9,0.875,39.94,21.61,正常
2026-05-27 06:46:30,M11,283.5,50.6,160.0,80.4,1.312,11.52,35.24,正常
2026-05-27 06:47:00,M26,194.3,40.3,153.2,46.3,0.861,19.14,36.74,正常
2026-05-27 06:47:30,M29,246.0,55.9,153.3,86.2,1.421,32.08,32.69,正常
2026-05-27 06:48:00,M28,284.3,60.7,135.4,67.6,1.423,36.46,75.94,正常
2026-05-27 06:48:30,M24,266.1,63.0,148.2,86.9,0.881,31.89,41.44,正常
2026-05-27 06:49:00,M05,278.5,58.3,155.4,71.9,1.202,42.85,24.69,正常
2026-05-27 06:49:30,M29,225.3,55.5,127.1,49.0,0.983,29.63,27.85,正常
2026-05-27 06:50:00,M24,273.1,59.1,130.3,77.7,0.839,40.49,49.01,正常
2026-05-27 06:50:30,M29,210.5,61.9,90.9,54.5,1.358,26.22,79.83,异常
2026-05-27 06:51:00,M02,194.0,42.3,140.8,52.8,0.85,13.71,70.04,正常
2026-05-27 06:51:30,M15,208.9,56.5,82.4,77.8,1.091,41.61,30.0,正常
2026-05-27 06:52:00,M09,220.4,61.1,87.0,52.6,0.803,37.53,60.76,正常
2026-05-27 06:52:30,M09,256.3,56.9,181.3,56.3,0.938,36.44,39.71,正常
2026-05-27 06:53:00,M26,194.7,47.3,113.0,76.9,1.491,11.12,24.71,正常
2026-05-27 06:53:30,M25,238.1,51.0,176.0,70.0,1.345,19.97,50.11,警告
2026-05-27 06:54:00,M09,272.3,45.2,159.2,72.4,1.233,9.54,55.33,正常
2026-05-27 06:54:30,M26,253.5,43.2,150.8,72.5,0.946,14.08,16.76,正常
2026-05-27 06:55:00,M23,251.5,50.5,84.2,63.9,1.443,32.62,31.74,正常
2026-05-27 06:55:30,M20,238.8,57.6,105.1,83.8,1.305,18.36,45.68,正常
2026-05-27 06:56:00,M06,236.9,47.2,104.2,58.2,1.174,35.51,53.14,警告
2026-05-27 06:56:30,M16,251.2,57.2,170.8,56.1,1.289,30.79,34.3,正常
2026-05-27 06:57:00,M07,214.8,40.4,191.1,93.9,0.925,23.85,65.82,正常
2026-05-27 06:57:30,M21,232.1,50.4,116.2,77.2,1.485,21.93,66.48,正常
2026-05-27 06:58:00,M17,254.6,60.8,99.9,88.9,0.819,18.91,58.12,正常
2026-05-27 06:58:30,M11,181.3,52.6,120.4,85.7,1.418,37.62,30.75,正常
2026-05-27 06:59:00,M20,249.7,54.4,149.3,48.8,0.919,30.14,69.94,正常
2026-05-27 06:59:30,M04,229.0,59.5,126.6,88.5,1.269,41.09,64.09,异常
2026-05-27 07:00:00,M02,275.0,54.3,145.2,47.8,1.395,30.71,52.77,异常
2026-05-27 07:00:30,M06,186.0,44.1,118.8,62.6,1.044,30.98,52.97,正常
2026-05-27 07:01:00,M26,204.9,53.9,188.4,54.5,0.815,19.56,59.33,正常
2026-05-27 07:01:30,M28,194.8,55.4,81.2,93.3,1.251,44.06,66.09,警告
2026-05-27 07:02:00,M09,236.4,63.8,127.4,65.9,1.442,8.74,67.06,警告
2026-05-27 07:02:30,M28,261.8,40.6,185.9,91.3,0.836,30.92,53.38,正常
2026-05-27 07:03:00,M12,269.7,48.7,157.1,70.5,1.022,12.57,15.78,正常
2026-05-27 07:03:30,M20,210.0,40.9,150.4,61.1,1.281,8.31,36.56,正常
2026-05-27 07:04:00,M15,237.9,44.7,166.6,90.3,1.134,40.67,43.28,正常
2026-05-27 07:04:30,M07,251.3,49.7,176.8,66.0,1.282,19.7,71.24,正常
2026-05-27 07:05:00,M12,197.9,62.7,93.5,50.1,1.089,39.33,54.46,正常
2026-05-27 07:05:30,M07,221.3,59.7,163.0,66.5,0.907,31.82,36.25,正常
2026-05-27 07:06:00,M29,271.6,46.1,88.9,68.0,1.399,37.85,21.75,正常
2026-05-27 07:06:30,M25,232.2,42.4,98.4,46.8,0.912,9.23,53.82,正常
2026-05-27 07:07:00,M22,218.3,52.8,103.3,50.4,1.081,37.74,22.6,正常
2026-05-27 07:07:30,M09,212.6,53.4,119.1,60.2,1.42,19.18,20.35,正常
2026-05-27 07:08:00,M25,221.7,44.1,91.2,86.5,1.42,40.91,78.44,正常
2026-05-27 07:08:30,M22,228.0,55.7,129.3,88.0,1.484,8.52,54.98,异常
2026-05-27 07:09:00,M23,244.8,52.7,86.6,70.1,1.147,22.81,25.15,警告
2026-05-27 07:09:30,M21,253.9,47.3,85.3,75.7,1.166,28.39,26.17,正常
2026-05-27 07:10:00,M16,233.2,50.4,95.0,89.5,0.834,30.67,73.54,正常
2026-05-27 07:10:30,M04,213.0,49.9,119.2,86.2,1.17,40.45,58.51,异常
2026-05-27 07:11:00,M21,189.5,63.1,129.8,57.5,1.413,44.11,64.15,警告
2026-05-27 07:11:30,M21,270.5,60.9,86.1,71.0,1.287,44.95,54.48,异常
2026-05-27 07:12:00,M12,251.2,61.5,145.9,46.6,0.808,32.99,54.48,正常
2026-05-27 07:12:30,M01,276.0,50.9,172.0,50.7,1.135,19.06,26.85,正常
2026-05-27 07:13:00,M11,234.0,40.3,134.0,82.8,0.989,42.61,41.89,正常
2026-05-27 07:13:30,M10,203.9,46.0,97.9,50.3,1.134,17.25,42.4,正常
2026-05-27 07:14:00,M24,241.9,50.0,124.6,88.5,1.463,44.9,39.53,正常
2026-05-27 07:14:30,M10,267.2,43.0,86.9,46.0,1.024,44.54,63.52,异常
2026-05-27 07:15:00,M23,186.0,54.9,129.5,72.5,1.094,34.29,55.23,正常
2026-05-27 07:15:30,M11,284.9,54.9,87.5,69.6,1.481,30.04,31.13,正常
2026-05-27 07:16:00,M15,274.4,51.5,130.8,92.3,0.967,21.73,42.6,警告
2026-05-27 07:16:30,M21,276.1,49.8,86.5,48.7,1.294,41.46,78.08,异常
2026-05-27 07:17:00,M15,205.2,40.8,198.3,78.8,1.238,18.55,30.59,正常
2026-05-27 07:17:30,M28,197.8,51.0,176.9,90.7,1.475,20.48,41.34,正常
2026-05-27 07:18:00,M22,210.9,58.6,105.3,49.5,1.339,23.22,33.4,正常
2026-05-27 07:18:30,M18,248.5,45.9,101.0,65.2,1.058,43.99,60.65,正常
2026-05-27 07:19:00,M19,263.6,58.2,131.5,88.9,1.113,21.17,72.24,正常
2026-05-27 07:19:30,M03,262.0,44.8,180.3,74.2,1.12,25.01,41.29,正常
2026-05-27 07:20:00,M25,256.6,63.4,115.7,57.0,1.152,26.3,70.09,异常
2026-05-27 07:20:30,M06,274.4,64.3,101.7,52.6,1.445,35.76,43.76,异常
2026-05-27 07:21:00,M02,203.3,52.2,192.4,63.8,1.165,13.22,29.2,异常
2026-05-27 07:21:30,M11,184.1,43.1,196.7,76.2,0.875,30.18,49.78,正常
2026-05-27 07:22:00,M02,274.1,61.2,142.8,46.8,1.069,25.47,30.89,警告
2026-05-27 07:22:30,M12,211.7,47.5,111.8,91.0,1.329,43.43,48.6,正常
2026-05-27 07:23:00,M27,263.5,49.8,148.1,80.8,1.202,11.97,58.8,正常
2026-05-27 07:23:30,M20,222.2,54.3,100.2,77.7,1.056,33.58,39.47,正常
2026-05-27 07:24:00,M02,240.4,58.9,177.5,62.1,0.875,8.94,24.81,正常
2026-05-27 07:24:30,M22,192.1,61.1,82.9,87.9,1.101,13.01,56.81,正常
2026-05-27 07:25:00,M03,225.7,64.0,131.2,54.5,1.315,12.13,79.89,警告
2026-05-27 07:25:30,M01,203.5,61.7,165.1,61.8,0.946,10.42,55.12,警告
2026-05-27 07:26:00,M12,184.9,51.7,158.6,86.0,0.856,41.46,67.01,正常
2026-05-27 07:26:30,M29,192.6,41.7,194.6,94.2,1.096,25.71,18.38,正常
2026-05-27 07:27:00,M12,206.7,50.9,129.8,64.6,0.845,13.0,15.55,正常
2026-05-27 07:27:30,M13,217.6,57.1,165.1,86.7,1.233,29.67,55.07,正常
2026-05-27 07:28:00,M04,235.5,48.9,178.7,93.3,1.173,12.06,22.31,正常
2026-05-27 07:28:30,M28,277.3,56.3,95.6,49.0,1.287,23.98,44.15,正常
2026-05-27 07:29:00,M10,269.2,56.1,85.8,57.0,1.452,29.05,56.24,警告
2026-05-27 07:29:30,M12,262.1,41.9,91.2,60.2,1.34,44.14,69.04,正常
2026-05-27 07:30:00,M06,255.2,43.7,132.5,52.2,1.493,44.63,36.56,警告
2026-05-27 07:30:30,M13,262.1,62.5,129.8,57.2,1.214,38.08,39.08,异常
2026-05-27 07:31:00,M05,262.1,64.3,121.4,71.5,1.351,43.34,57.5,正常
2026-05-27 07:31:30,M24,241.3,51.9,102.3,84.5,0.993,42.43,49.23,警告
2026-05-27 07:32:00,M01,230.1,42.1,128.6,93.1,1.024,15.01,31.54,正常
2026-05-27 07:32:30,M29,223.8,41.8,144.2,78.4,1.237,29.88,60.27,正常
2026-05-27 07:33:00,M09,182.0,42.6,155.1,45.1,1.027,13.06,73.03,异常
2026-05-27 07:33:30,M16,199.8,64.4,81.6,77.6,1.312,9.02,16.1,正常
2026-05-27 07:34:00,M21,188.0,43.7,127.9,70.3,1.141,21.27,18.88,正常
2026-05-27 07:34:30,M17,232.8,54.4,109.6,86.5,1.295,26.75,21.55,正常
2026-05-27 07:35:00,M20,252.5,45.1,116.1,46.0,1.178,37.13,78.78,正常
2026-05-27 07:35:30,M15,233.5,50.3,150.6,73.4,1.063,34.09,20.66,正常
2026-05-27 07:36:00,M03,194.0,64.5,163.8,82.0,1.194,23.11,63.96,正常
2026-05-27 07:36:30,M22,184.8,43.0,147.3,63.4,1.47,22.09,17.25,警告
2026-05-27 07:37:00,M02,261.5,40.2,127.3,78.1,1.231,17.16,33.44,正常
2026-05-27 07:37:30,M04,258.5,49.2,194.0,67.5,1.084,44.76,15.73,正常
2026-05-27 07:38:00,M11,258.5,42.1,82.3,59.6,1.327,18.49,31.73,正常
2026-05-27 07:38:30,M07,265.4,52.2,94.3,87.3,0.91,43.49,19.76,正常
2026-05-27 07:39:00,M17,253.1,49.2,178.3,54.6,1.271,13.09,23.2,正常
2026-05-27 07:39:30,M06,211.3,41.6,114.9,61.5,0.958,28.03,43.99,警告
2026-05-27 07:40:00,M09,247.1,52.4,104.9,94.4,1.117,20.41,38.21,正常
2026-05-27 07:40:30,M01,210.3,45.4,102.6,87.8,1.207,30.96,74.21,正常
2026-05-27 07:41:00,M09,268.1,59.5,140.7,84.4,0.825,42.24,59.56,警告
2026-05-27 07:41:30,M13,241.0,42.1,108.1,88.8,1.018,28.19,23.37,警告
2026-05-27 07:42:00,M21,269.1,42.3,160.7,75.3,1.155,35.14,61.24,正常
2026-05-27 07:42:30,M19,261.5,46.2,130.4,48.1,1.019,31.35,51.06,正常
2026-05-27 07:43:00,M16,278.1,51.5,129.3,80.5,0.929,20.41,68.44,异常
2026-05-27 07:43:30,M17,256.3,62.0,107.4,50.9,1.061,28.25,50.13,正常
2026-05-27 07:44:00,M24,237.3,44.1,196.4,89.6,1.287,29.03,72.07,正常
2026-05-27 07:44:30,M12,249.4,64.1,156.3,62.2,1.301,13.53,50.0,正常
2026-05-27 07:45:00,M04,232.9,53.0,102.4,59.4,0.843,23.33,24.5,正常
2026-05-27 07:45:30,M20,265.9,58.5,109.4,45.8,0.843,12.93,64.19,正常
2026-05-27 07:46:00,M24,200.4,40.0,176.5,75.4,0.848,33.21,22.19,正常
2026-05-27 07:46:30,M25,201.3,53.3,188.8,89.1,1.393,18.46,23.93,正常
2026-05-27 07:47:00,M12,220.2,52.9,127.7,77.1,1.244,37.26,31.02,正常
2026-05-27 07:47:30,M28,281.5,40.3,131.1,62.4,1.291,14.25,54.51,异常
2026-05-27 07:48:00,M16,234.6,46.5,128.2,76.9,1.208,43.94,46.46,正常
2026-05-27 07:48:30,M09,196.8,46.2,139.9,67.0,0.987,44.74,57.19,正常
2026-05-27 07:49:00,M24,274.9,52.5,194.7,57.1,1.232,31.85,17.92,正常
2026-05-27 07:49:30,M09,249.6,57.5,155.6,54.5,1.2,41.62,36.52,异常
2026-05-27 07:50:00,M02,209.1,44.2,82.6,69.7,1.077,14.93,27.97,正常
2026-05-27 07:50:30,M15,251.4,47.3,184.1,46.5,0.937,29.81,34.07,正常
2026-05-27 07:51:00,M05,208.3,45.1,144.3,88.6,1.256,33.17,69.4,正常
2026-05-27 07:51:30,M17,253.1,64.7,91.8,68.6,1.065,14.38,57.61,正常
2026-05-27 07:52:00,M16,215.8,59.7,177.6,76.5,1.284,15.12,77.13,正常
2026-05-27 07:52:30,M19,262.8,44.1,97.3,94.0,1.482,23.42,44.87,正常
2026-05-27 07:53:00,M22,262.3,56.5,109.4,56.9,1.358,28.63,49.33,正常
2026-05-27 07:53:30,M27,196.4,51.4,108.8,64.9,1.435,35.88,16.78,正常
2026-05-27 07:54:00,M04,265.0,55.7,169.3,73.7,1.162,40.15,62.43,正常
2026-05-27 07:54:30,M26,227.5,42.9,165.1,91.8,1.249,34.89,52.59,警告
2026-05-27 07:55:00,M04,224.3,45.5,124.9,56.2,0.985,11.16,76.28,正常
2026-05-27 07:55:30,M24,283.4,64.9,84.8,82.9,1.302,34.68,61.49,正常
2026-05-27 07:56:00,M14,223.9,62.9,200.0,54.6,1.466,32.53,44.31,异常
2026-05-27 07:56:30,M01,236.6,54.5,158.2,65.3,1.181,30.28,32.86,正常
2026-05-27 07:57:00,M18,184.8,53.9,106.3,56.5,1.319,13.2,72.67,正常
2026-05-27 07:57:30,M29,272.8,46.5,198.3,85.7,1.167,10.45,34.38,警告
2026-05-27 07:58:00,M09,235.0,62.5,126.3,65.3,1.49,8.59,68.82,正常
2026-05-27 07:58:30,M18,240.8,42.8,116.4,53.7,1.405,28.38,47.61,正常
2026-05-27 07:59:00,M17,207.2,50.7,181.3,73.0,1.239,13.64,16.39,正常
2026-05-27 07:59:30,M06,196.3,55.2,192.5,61.8,0.903,15.08,40.8,正常
2026-05-27 08:00:00,M28,255.9,55.6,112.2,50.7,1.203,43.29,65.01,正常
2026-05-27 08:00:30,M08,255.5,42.2,184.2,78.6,1.091,37.15,45.77,正常
2026-05-27 08:01:00,M22,229.7,55.7,192.7,76.2,1.444,12.28,18.58,正常
2026-05-27 08:01:30,M02,254.3,62.5,178.0,94.7,1.021,10.75,37.29,正常
2026-05-27 08:02:00,M07,236.4,64.1,118.4,69.8,1.223,11.38,68.45,正常
2026-05-27 08:02:30,M23,268.8,45.6,189.8,55.1,0.853,8.18,69.64,正常
2026-05-27 08:03:00,M01,232.7,62.0,127.3,92.7,1.171,17.77,21.66,正常
2026-05-27 08:03:30,M05,242.3,43.7,131.5,65.8,1.42,8.44,64.09,正常
2026-05-27 08:04:00,M20,277.4,40.2,104.7,67.9,0.875,24.03,42.82,正常
2026-05-27 08:04:30,M27,214.0,50.6,183.0,49.0,1.174,15.98,39.68,正常
2026-05-27 08:05:00,M27,211.6,43.8,121.1,51.8,0.903,10.82,34.4,正常
2026-05-27 08:05:30,M28,265.7,40.5,90.6,93.9,1.404,25.71,60.32,正常
2026-05-27 08:06:00,M03,244.9,44.7,181.9,76.0,1.402,22.86,77.13,正常
2026-05-27 08:06:30,M13,199.8,60.7,112.9,80.0,0.968,41.19,74.45,正常
2026-05-27 08:07:00,M01,195.0,42.6,164.7,89.3,1.102,27.09,26.02,正常
2026-05-27 08:07:30,M07,206.5,60.6,127.4,74.9,1.274,29.13,67.83,正常
2026-05-27 08:08:00,M11,189.6,60.0,140.4,53.1,1.432,40.14,61.7,正常
2026-05-27 08:08:30,M05,197.4,42.8,188.5,47.9,0.994,44.4,60.31,警告
2026-05-27 08:09:00,M11,236.8,50.4,129.2,75.0,0.889,28.17,42.79,警告
