timestamp,machine_id,running,cycles_in_30min,avg_power_kw,oil_temp_C,nozzle_temp_C,injection_pressure_bar,defect_rate,shift
2025-04-05 01:30:00,M05,True,57,31.41,47.0,199.2,148.4,0.0202,夜班
2025-04-05 02:00:00,M05,True,37,18.13,47.9,263.0,108.6,0.0184,夜班
2025-04-05 02:30:00,M05,True,59,49.86,51.4,205.2,94.7,0.0015,晚班
2025-04-05 03:00:00,M05,True,53,20.0,52.1,220.4,141.6,0.0136,夜班
2025-04-05 03:30:00,M05,True,51,20.02,45.8,256.0,81.7,0.0149,晚班
2025-04-05 04:00:00,M05,True,38,9.69,45.2,218.6,145.5,0.0238,晚班
2025-04-05 04:30:00,M05,True,11,21.68,49.3,190.8,75.6,0.0184,夜班
2025-04-05 05:00:00,M05,True,26,15.02,44.5,235.4,158.3,0.0213,白班
2025-04-05 05:30:00,M05,True,34,37.02,61.5,207.9,83.9,0.0242,夜班
2025-04-05 06:00:00,M05,True,18,47.87,55.0,249.1,97.0,0.0193,夜班
2025-04-05 06:30:00,M05,True,18,21.87,49.2,222.5,91.4,0.0095,白班
2025-04-05 07:00:00,M05,True,30,44.18,44.7,195.5,89.1,0.0201,夜班
2025-04-05 07:30:00,M05,True,25,28.1,59.5,252.8,133.2,0.01,白班
2025-04-05 08:00:00,M05,True,20,13.57,49.9,266.3,145.2,0.0121,白班
2025-04-05 08:30:00,M05,True,19,46.91,50.4,246.3,81.2,0.0056,晚班
2025-04-05 09:00:00,M05,True,58,21.31,45.3,216.3,95.5,0.0107,晚班
2025-04-05 09:30:00,M05,True,22,47.47,47.1,214.0,71.5,0.0189,晚班
2025-04-05 10:00:00,M05,True,20,37.4,58.4,242.3,94.9,0.0194,晚班
2025-04-05 10:30:00,M05,True,9,27.88,57.4,228.0,74.5,0.0024,晚班
2025-04-05 11:00:00,M05,True,13,25.23,42.7,257.9,171.9,0.0172,晚班
2025-04-05 11:30:00,M05,True,20,41.03,54.9,198.9,149.4,0.0127,白班
2025-04-05 12:00:00,M05,True,32,25.18,58.2,210.1,72.4,0.0223,晚班
2025-04-05 12:30:00,M05,False,0,2.1,37.9,30.1,0,0,晚班
2025-04-05 13:00:00,M05,True,49,37.2,55.9,229.5,91.8,0.0239,夜班
2025-04-05 13:30:00,M05,True,32,30.06,64.1,193.8,171.2,0.012,白班
2025-04-05 14:00:00,M05,True,14,11.08,50.0,200.4,91.2,0.0231,夜班
2025-04-05 14:30:00,M05,True,15,35.97,48.5,243.3,143.7,0.021,夜班
2025-04-05 15:00:00,M05,True,34,50.01,54.9,230.4,109.6,0.0243,晚班
2025-04-05 15:30:00,M05,True,48,38.83,63.7,206.1,81.1,0.002,晚班
2025-04-05 16:00:00,M05,True,19,48.64,46.1,197.7,158.0,0.003,晚班
2025-04-05 16:30:00,M05,True,56,44.81,51.9,247.1,151.8,0.0209,晚班
2025-04-05 17:00:00,M05,True,33,19.96,47.9,201.4,128.9,0.0013,晚班
2025-04-05 17:30:00,M05,True,35,48.29,52.7,229.4,137.3,0.0071,晚班
2025-04-05 18:00:00,M05,True,37,45.32,54.0,205.8,166.8,0.0186,白班
2025-04-05 18:30:00,M05,True,27,46.61,42.0,187.0,103.4,0.0029,夜班
2025-04-05 19:00:00,M05,True,17,41.42,57.6,204.2,69.5,0.0038,晚班
2025-04-05 19:30:00,M05,True,60,20.96,58.8,226.7,94.1,0.0091,白班
2025-04-05 20:00:00,M05,True,17,43.05,60.6,230.4,66.6,0.0101,晚班
2025-04-05 20:30:00,M05,False,0,0.54,35.7,33.2,0,0,白班
2025-04-05 21:00:00,M05,True,27,14.6,52.7,211.9,103.3,0.016,晚班
2025-04-05 21:30:00,M05,False,0,2.42,36.3,34.1,0,0,晚班
2025-04-05 22:00:00,M05,False,0,1.02,30.5,28.3,0,0,白班
2025-04-05 22:30:00,M05,False,0,0.87,33.7,34.6,0,0,夜班
2025-04-05 23:00:00,M05,False,0,1.03,33.4,32.5,0,0,白班
2025-04-05 23:30:00,M05,False,0,1.81,33.9,33.3,0,0,晚班
2025-04-05 00:00:00,M06,True,60,31.35,49.8,207.1,174.4,0.0035,白班
2025-04-05 00:30:00,M06,True,53,52.72,42.7,241.3,81.9,0.003,晚班
2025-04-05 01:00:00,M06,True,57,38.65,43.6,263.2,150.3,0.0082,晚班
2025-04-05 01:30:00,M06,True,30,15.07,53.5,253.2,128.9,0.0145,白班
2025-04-05 02:00:00,M06,True,40,33.29,60.4,263.2,154.4,0.003,晚班
2025-04-05 02:30:00,M06,True,29,54.78,55.4,263.2,120.7,0.0038,夜班
2025-04-05 03:00:00,M06,True,12,46.16,63.2,243.6,72.6,0.0207,晚班
2025-04-05 03:30:00,M06,False,0,1.14,36.1,30.1,0,0,夜班
2025-04-05 04:00:00,M06,True,55,41.01,63.8,217.5,96.6,0.0029,晚班
2025-04-05 04:30:00,M06,True,9,24.8,56.0,239.9,154.4,0.0046,晚班
2025-04-05 05:00:00,M06,False,0,1.25,28.7,28.9,0,0,夜班
2025-04-05 05:30:00,M06,True,28,21.39,55.1,264.1,110.2,0.007,晚班
2025-04-05 06:00:00,M06,False,0,0.79,30.5,29.1,0,0,白班
2025-04-05 06:30:00,M06,False,0,0.73,34.6,28.4,0,0,晚班
2025-04-05 07:00:00,M06,True,35,15.89,53.8,202.6,130.5,0.0076,白班
2025-04-05 07:30:00,M06,True,12,36.2,63.7,265.2,89.0,0.0063,夜班
2025-04-05 08:00:00,M06,True,30,42.43,57.4,272.2,121.9,0.021,白班
2025-04-05 08:30:00,M06,True,52,31.51,57.4,229.3,92.7,0.0057,夜班
2025-04-05 09:00:00,M06,True,59,44.25,57.6,208.5,113.3,0.0237,白班
2025-04-05 09:30:00,M06,True,51,30.28,52.2,201.4,121.0,0.0222,晚班
2025-04-05 10:00:00,M06,False,0,1.45,31.9,28.9,0,0,白班
2025-04-05 10:30:00,M06,True,9,49.82,44.1,264.9,131.1,0.0064,夜班
2025-04-05 11:00:00,M06,True,46,36.01,44.2,238.5,161.4,0.004,晚班
2025-04-05 11:30:00,M06,False,0,1.04,29.5,31.8,0,0,晚班
2025-04-05 12:00:00,M06,True,10,22.38,46.2,221.8,90.4,0.0186,夜班
2025-04-05 12:30:00,M06,False,0,1.44,32.9,31.5,0,0,晚班
2025-04-05 13:00:00,M06,True,22,47.93,48.3,231.8,113.7,0.0208,晚班
2025-04-05 13:30:00,M06,True,50,20.32,64.7,213.9,98.8,0.0138,晚班
2025-04-05 14:00:00,M06,True,11,43.48,54.5,231.6,155.5,0.0121,白班
2025-04-05 14:30:00,M06,True,41,39.29,58.2,246.1,154.9,0.0168,夜班
2025-04-05 15:00:00,M06,True,22,41.2,56.5,197.1,81.1,0.0139,白班
2025-04-05 15:30:00,M06,True,34,28.27,59.7,218.7,157.8,0.0085,夜班
2025-04-05 16:00:00,M06,True,37,48.79,54.2,257.0,92.8,0.009,晚班
2025-04-05 16:30:00,M06,True,54,42.92,53.3,200.6,90.8,0.0071,晚班
2025-04-05 17:00:00,M06,True,14,16.28,50.8,233.8,124.2,0.0128,夜班
2025-04-05 17:30:00,M06,True,27,32.51,42.5,183.9,90.6,0.0083,晚班
2025-04-05 18:00:00,M06,False,0,1.81,36.9,33.3,0,0,夜班
2025-04-05 18:30:00,M06,True,18,50.02,56.8,251.2,121.7,0.0099,白班
2025-04-05 19:00:00,M06,True,48,17.74,55.7,212.3,102.3,0.0036,夜班
2025-04-05 19:30:00,M06,True,21,12.4,54.8,265.5,80.4,0.0034,白班
2025-04-05 20:00:00,M06,True,60,16.19,60.6,236.3,140.4,0.0144,晚班
2025-04-05 20:30:00,M06,True,58,11.16,58.5,222.5,101.0,0.0248,白班
2025-04-05 21:00:00,M06,True,58,26.01,52.2,235.5,126.6,0.0238,夜班
2025-04-05 21:30:00,M06,False,0,2.32,29.7,30.8,0,0,晚班
2025-04-05 22:00:00,M06,True,51,25.39,62.9,228.6,172.3,0.0076,晚班
2025-04-05 22:30:00,M06,True,34,30.96,55.3,189.6,118.0,0.0245,晚班
2025-04-05 23:00:00,M06,True,56,25.47,53.4,194.9,104.4,0.0047,晚班
2025-04-05 23:30:00,M06,True,36,33.46,53.7,189.0,114.4,0.0238,白班
2025-04-05 00:00:00,M07,True,44,13.09,64.6,254.8,114.7,0.0192,白班
2025-04-05 00:30:00,M07,True,13,16.52,45.2,226.1,132.3,0.0149,白班
2025-04-05 01:00:00,M07,True,30,39.29,47.4,222.0,139.0,0.0137,白班
2025-04-05 01:30:00,M07,True,33,29.62,61.5,185.4,150.4,0.0232,白班
2025-04-05 02:00:00,M07,True,15,39.52,47.0,255.3,153.6,0.0043,白班
2025-04-05 02:30:00,M07,True,42,27.56,42.6,185.5,102.2,0.0134,夜班
2025-04-05 03:00:00,M07,True,18,46.93,60.7,250.0,79.7,0.0087,晚班
2025-04-05 03:30:00,M07,True,39,48.9,51.9,207.0,94.7,0.0033,白班
2025-04-05 04:00:00,M07,True,29,33.41,42.3,260.9,173.4,0.0198,白班
2025-04-05 04:30:00,M07,False,0,2.15,33.5,29.2,0,0,晚班
2025-04-05 05:00:00,M07,False,0,2.15,29.3,31.5,0,0,晚班
2025-04-05 05:30:00,M07,True,17,14.7,42.1,213.8,134.4,0.0118,夜班
2025-04-05 06:00:00,M07,True,28,57.02,58.5,220.7,100.4,0.025,晚班
2025-04-05 06:30:00,M07,True,12,18.51,50.2,215.3,175.3,0.0246,白班
2025-04-05 07:00:00,M07,True,38,43.69,48.8,190.6,140.7,0.004,白班
2025-04-05 07:30:00,M07,True,33,31.51,50.4,265.3,89.6,0.0083,晚班
2025-04-05 08:00:00,M07,True,37,57.1,46.9,246.8,145.7,0.0178,夜班
2025-04-05 08:30:00,M07,False,0,1.7,34.8,28.4,0,0,晚班
2025-04-05 09:00:00,M07,True,22,27.7,48.7,254.5,177.4,0.0051,夜班
2025-04-05 09:30:00,M07,True,14,41.32,58.4,266.3,79.9,0.01,白班
2025-04-05 10:00:00,M07,True,47,28.41,48.3,217.2,118.1,0.0014,白班
2025-04-05 10:30:00,M07,True,57,23.23,49.5,197.1,145.6,0.0088,晚班
2025-04-05 11:00:00,M07,False,0,1.18,33.0,28.8,0,0,夜班
2025-04-05 11:30:00,M07,False,0,1.18,34.4,34.5,0,0,晚班
2025-04-05 12:00:00,M07,True,10,20.28,58.5,238.2,103.7,0.0015,白班
2025-04-05 12:30:00,M07,True,13,55.47,46.2,264.5,136.0,0.0061,白班
2025-04-05 13:00:00,M07,False,0,2.09,29.5,31.2,0,0,夜班
2025-04-05 13:30:00,M07,True,42,45.37,62.9,242.7,134.3,0.0125,白班
2025-04-05 14:00:00,M07,True,35,57.74,55.1,264.2,164.2,0.0125,夜班
2025-04-05 14:30:00,M07,True,18,48.57,50.4,261.1,73.3,0.0247,晚班
2025-04-05 15:00:00,M07,False,0,1.69,36.2,32.2,0,0,夜班
2025-04-05 15:30:00,M07,True,39,57.95,60.7,244.7,98.9,0.002,晚班
2025-04-05 16:00:00,M07,True,38,15.27,64.8,201.9,100.4,0.0058,晚班
2025-04-05 16:30:00,M07,False,0,0.94,35.7,29.9,0,0,夜班
2025-04-05 17:00:00,M07,True,24,43.72,45.6,202.1,141.5,0.0243,白班
2025-04-05 17:30:00,M07,True,10,30.54,59.5,269.1,87.2,0.0094,夜班
2025-04-05 18:00:00,M07,True,21,60.77,58.1,260.9,146.2,0.0236,夜班
2025-04-05 18:30:00,M07,True,36,24.72,59.5,198.2,136.4,0.0016,白班
2025-04-05 19:00:00,M07,True,56,42.2,50.7,218.4,86.5,0.0152,晚班
2025-04-05 19:30:00,M07,True,42,15.89,50.0,237.0,155.8,0.0102,夜班
2025-04-05 20:00:00,M07,True,26,29.79,62.5,275.3,83.0,0.004,夜班
2025-04-05 20:30:00,M07,False,0,1.71,35.2,29.8,0,0,夜班
2025-04-05 21:00:00,M07,True,22,53.91,58.6,200.4,153.5,0.0142,夜班
2025-04-05 21:30:00,M07,True,25,15.6,56.7,270.2,177.4,0.0094,白班
2025-04-05 22:00:00,M07,True,22,44.27,44.6,185.7,126.6,0.0118,白班
2025-04-05 22:30:00,M07,True,46,57.65,47.6,219.7,107.9,0.0082,晚班
2025-04-05 23:00:00,M07,True,9,58.19,58.2,277.3,76.9,0.0213,夜班
2025-04-05 23:30:00,M07,True,53,13.02,64.4,252.5,163.0,0.0186,夜班
2025-04-05 00:00:00,M08,True,55,39.53,50.2,254.2,119.8,0.0075,白班
2025-04-05 00:30:00,M08,True,51,23.04,45.5,255.0,65.8,0.0108,晚班
2025-04-05 01:00:00,M08,True,60,48.07,56.9,222.0,95.3,0.0037,白班
2025-04-05 01:30:00,M08,True,11,41.55,50.5,260.7,73.3,0.0068,晚班
2025-04-05 02:00:00,M08,True,14,18.18,60.7,245.2,163.5,0.0081,晚班
2025-04-05 02:30:00,M08,True,39,51.01,50.3,241.6,128.9,0.0064,夜班
2025-04-05 03:00:00,M08,True,12,13.42,57.2,260.1,86.7,0.0016,晚班
2025-04-05 03:30:00,M08,False,0,1.03,28.1,33.6,0,0,白班
2025-04-05 04:00:00,M08,False,0,1.27,37.2,30.6,0,0,白班
2025-04-05 04:30:00,M08,False,0,0.54,28.6,31.8,0,0,晚班
2025-04-05 05:00:00,M08,True,30,30.26,53.7,181.7,146.1,0.0031,夜班
2025-04-05 05:30:00,M08,True,22,28.9,52.4,183.3,67.7,0.0054,晚班
2025-04-05 06:00:00,M08,True,35,56.07,53.0,230.0,170.6,0.0056,晚班
2025-04-05 06:30:00,M08,True,30,20.23,50.3,200.7,138.0,0.0019,白班
2025-04-05 07:00:00,M08,False,0,1.68,34.4,32.3,0,0,夜班
2025-04-05 07:30:00,M08,True,40,24.07,45.1,274.8,60.1,0.0172,晚班
2025-04-05 08:00:00,M08,True,52,38.86,61.8,247.9,121.5,0.0077,白班
2025-04-05 08:30:00,M08,False,0,0.67,35.8,31.2,0,0,白班
2025-04-05 09:00:00,M08,True,43,55.83,59.5,183.4,92.3,0.019,白班
2025-04-05 09:30:00,M08,True,8,23.07,46.5,261.7,89.2,0.0112,白班
2025-04-05 10:00:00,M08,True,39,19.13,59.6,191.4,131.0,0.0194,晚班
2025-04-05 10:30:00,M08,False,0,1.81,34.4,33.0,0,0,白班
2025-04-05 11:00:00,M08,True,28,14.51,46.4,187.5,62.3,0.002,晚班
2025-04-05 11:30:00,M08,True,60,13.34,48.8,190.7,118.0,0.0019,晚班
2025-04-05 12:00:00,M08,True,22,25.41,42.7,270.4,147.3,0.0102,晚班
2025-04-05 12:30:00,M08,True,41,15.24,49.3,249.5,118.3,0.019,晚班
2025-04-05 13:00:00,M08,True,41,38.07,43.6,263.3,148.0,0.0073,晚班
2025-04-05 13:30:00,M08,True,51,14.5,44.6,202.8,168.8,0.0145,夜班
2025-04-05 14:00:00,M08,True,55,41.75,53.7,210.1,111.8,0.0221,夜班
2025-04-05 14:30:00,M08,True,33,48.15,58.8,200.3,81.1,0.0017,白班
2025-04-05 15:00:00,M08,True,19,38.82,59.5,245.8,164.3,0.0228,白班
2025-04-05 15:30:00,M08,True,40,35.81,54.6,259.3,160.5,0.0208,晚班
2025-04-05 16:00:00,M08,True,26,11.64,53.2,189.1,148.7,0.013,白班
2025-04-05 16:30:00,M08,False,0,1.56,34.2,30.0,0,0,夜班
2025-04-05 17:00:00,M08,False,0,1.9,30.3,33.3,0,0,夜班
2025-04-05 17:30:00,M08,True,53,33.42,47.5,268.8,75.8,0.0139,晚班
2025-04-05 18:00:00,M08,True,22,17.96,42.7,195.6,152.2,0.0152,晚班
2025-04-05 18:30:00,M08,False,0,0.65,31.7,29.7,0,0,晚班
2025-04-05 19:00:00,M08,True,59,34.07,56.7,198.5,145.9,0.0082,白班
2025-04-05 19:30:00,M08,True,28,58.98,47.0,277.1,164.9,0.0227,晚班
2025-04-05 20:00:00,M08,True,43,44.4,62.6,261.4,124.5,0.0097,晚班
2025-04-05 20:30:00,M08,True,28,55.08,56.4,231.4,106.9,0.0175,白班
2025-04-05 21:00:00,M08,True,30,48.95,55.7,254.2,117.5,0.0019,白班
2025-04-05 21:30:00,M08,True,13,38.36,48.3,221.5,74.6,0.0218,夜班
2025-04-05 22:00:00,M08,True,52,55.49,43.4,196.3,122.5,0.0053,夜班
2025-04-05 22:30:00,M08,True,51,40.0,63.4,248.5,113.7,0.02,晚班
2025-04-05 23:00:00,M08,True,51,38.09,46.1,223.1,105.1,0.0096,夜班
2025-04-05 23:30:00,M08,True,37,47.95,57.4,181.3,80.3,0.0249,晚班
2025-04-05 00:00:00,M09,True,55,39.33,65.0,263.1,145.5,0.0068,白班
2025-04-05 00:30:00,M09,True,8,62.09,49.7,255.2,76.4,0.0048,夜班
2025-04-05 01:00:00,M09,True,15,62.59,49.1,237.7,166.1,0.0216,夜班
2025-04-05 01:30:00,M09,True,57,43.63,49.9,256.9,126.4,0.0045,白班
2025-04-05 02:00:00,M09,False,0,1.5,28.9,30.8,0,0,夜班
2025-04-05 02:30:00,M09,True,56,55.66,63.6,273.8,124.5,0.0117,白班
2025-04-05 03:00:00,M09,True,26,24.52,59.7,197.1,161.6,0.0182,晚班
2025-04-05 03:30:00,M09,True,36,38.99,47.6,244.1,139.4,0.0133,白班
2025-04-05 04:00:00,M09,False,0,1.68,32.9,30.1,0,0,白班
2025-04-05 04:30:00,M09,True,43,53.48,60.9,240.4,168.2,0.0014,晚班
2025-04-05 05:00:00,M09,True,38,20.93,46.6,235.6,178.0,0.0078,夜班
2025-04-05 05:30:00,M09,True,55,14.56,63.0,254.0,89.5,0.0018,晚班
2025-04-05 06:00:00,M09,True,53,61.4,58.8,262.9,81.1,0.0044,夜班
2025-04-05 06:30:00,M09,True,11,32.63,63.8,245.1,145.1,0.0195,晚班
2025-04-05 07:00:00,M09,True,46,16.59,55.6,253.4,163.3,0.0018,夜班
2025-04-05 07:30:00,M09,False,0,1.62,36.1,30.9,0,0,白班
2025-04-05 08:00:00,M09,True,19,40.06,57.7,224.4,113.4,0.0248,晚班
2025-04-05 08:30:00,M09,False,0,0.83,33.5,34.5,0,0,晚班
2025-04-05 09:00:00,M09,True,58,30.31,42.8,270.7,158.7,0.0122,白班
2025-04-05 09:30:00,M09,True,29,54.4,48.1,243.3,107.7,0.0202,晚班
2025-04-05 10:00:00,M09,True,30,51.29,47.1,189.7,145.2,0.0187,白班
2025-04-05 10:30:00,M09,True,20,30.97,52.8,219.9,144.9,0.0045,白班
2025-04-05 11:00:00,M09,False,0,1.27,30.4,32.6,0,0,夜班
2025-04-05 11:30:00,M09,True,59,42.77,48.2,226.8,72.6,0.0126,夜班
2025-04-05 12:00:00,M09,True,16,25.19,53.0,245.0,169.8,0.0041,夜班
2025-04-05 12:30:00,M09,False,0,2.45,28.4,28.2,0,0,晚班
2025-04-05 13:00:00,M09,True,17,47.48,55.1,229.4,151.5,0.0107,夜班
2025-04-05 13:30:00,M09,True,45,15.93,49.5,180.5,119.4,0.0226,夜班
2025-04-05 14:00:00,M09,True,33,31.26,52.3,241.7,124.5,0.0229,夜班
2025-04-05 14:30:00,M09,True,41,18.5,52.9,206.0,122.0,0.0013,夜班
2025-04-05 15:00:00,M09,True,22,48.3,44.6,244.3,151.7,0.0018,夜班
2025-04-05 15:30:00,M09,True,8,38.45,57.7,251.4,84.1,0.0191,晚班
2025-04-05 16:00:00,M09,True,20,43.31,45.1,219.5,121.0,0.0041,白班
2025-04-05 16:30:00,M09,True,41,46.07,43.0,276.2,120.5,0.0153,白班
2025-04-05 17:00:00,M09,True,49,62.98,60.8,233.7,61.9,0.0246,晚班
2025-04-05 17:30:00,M09,True,12,30.36,52.9,198.0,171.7,0.0133,白班
2025-04-05 18:00:00,M09,True,19,44.03,43.4,237.6,101.1,0.0051,白班
2025-04-05 18:30:00,M09,True,57,57.5,60.1,201.6,74.2,0.0168,白班
2025-04-05 19:00:00,M09,True,9,44.01,44.4,213.4,137.2,0.0248,晚班
2025-04-05 19:30:00,M09,True,31,67.35,61.6,218.2,150.4,0.0155,夜班
2025-04-05 20:00:00,M09,False,0,0.73,36.2,29.1,0,0,白班
2025-04-05 20:30:00,M09,True,34,63.53,53.9,218.2,143.8,0.0179,晚班
2025-04-05 21:00:00,M09,True,34,42.86,42.7,240.4,97.9,0.0163,白班
2025-04-05 21:30:00,M09,True,44,39.39,48.0,244.2,71.4,0.0158,夜班
2025-04-05 22:00:00,M09,True,56,61.18,62.4,192.5,121.6,0.0243,白班
2025-04-05 22:30:00,M09,True,53,55.66,45.7,238.2,101.4,0.0187,夜班
2025-04-05 23:00:00,M09,True,42,67.92,54.7,199.7,75.3,0.0093,白班
2025-04-05 23:30:00,M09,False,0,1.85,28.1,33.5,0,0,晚班
2025-04-05 00:00:00,M10,True,39,16.25,44.5,197.9,112.1,0.0203,白班
2025-04-05 00:30:00,M10,True,37,54.25,51.8,259.7,151.3,0.0132,晚班
2025-04-05 01:00:00,M10,False,0,1.73,35.7,33.9,0,0,白班
2025-04-05 01:30:00,M10,True,15,58.88,50.0,196.8,100.4,0.0218,白班
2025-04-05 02:00:00,M10,True,53,69.87,53.8,203.0,102.3,0.0081,夜班
2025-04-05 02:30:00,M10,False,0,1.53,28.4,33.0,0,0,夜班
2025-04-05 03:00:00,M10,True,19,23.07,45.5,249.9,94.3,0.0163,晚班
2025-04-05 03:30:00,M10,True,14,51.53,48.4,213.2,168.8,0.0202,晚班
2025-04-05 04:00:00,M10,True,33,15.45,52.3,268.9,128.8,0.0219,白班
2025-04-05 04:30:00,M10,True,37,66.27,59.1,254.0,140.1,0.0131,晚班
2025-04-05 05:00:00,M10,True,15,58.21,64.1,219.8,106.5,0.0229,晚班
2025-04-05 05:30:00,M10,True,10,67.94,59.1,261.1,94.6,0.0157,白班
2025-04-05 06:00:00,M10,True,13,36.02,50.9,274.7,142.6,0.0124,夜班
2025-04-05 06:30:00,M10,True,20,21.76,57.9,234.2,123.4,0.009,晚班
2025-04-05 07:00:00,M10,True,28,23.94,55.1,202.9,95.1,0.0142,夜班
2025-04-05 07:30:00,M10,True,44,24.67,48.5,252.2,75.0,0.0217,白班
2025-04-05 08:00:00,M10,True,49,15.11,62.1,263.7,164.5,0.007,夜班
2025-04-05 08:30:00,M10,True,24,54.67,49.4,210.0,139.5,0.0104,夜班
2025-04-05 09:00:00,M10,True,57,24.29,46.8,219.9,108.0,0.0088,白班
2025-04-05 09:30:00,M10,True,18,17.16,59.6,191.2,101.8,0.0244,白班
2025-04-05 10:00:00,M10,True,21,47.6,50.7,256.1,122.8,0.0127,白班
2025-04-05 10:30:00,M10,False,0,1.06,28.3,34.6,0,0,白班
2025-04-05 11:00:00,M10,True,52,52.74,42.2,190.9,85.8,0.0067,夜班
2025-04-05 11:30:00,M10,True,16,45.59,53.3,250.9,163.5,0.015,白班
2025-04-05 12:00:00,M10,True,52,49.41,62.5,239.4,169.8,0.0082,白班
2025-04-05 12:30:00,M10,True,9,19.75,46.4,193.6,127.3,0.0027,晚班
2025-04-05 13:00:00,M10,True,32,35.9,53.7,183.2,95.4,0.0056,晚班
2025-04-05 13:30:00,M10,True,32,52.25,54.5,276.5,95.4,0.0166,夜班
2025-04-05 14:00:00,M10,True,12,46.68,42.3,221.0,68.3,0.0236,夜班
2025-04-05 14:30:00,M10,True,37,64.03,44.7,241.9,148.6,0.0211,晚班
2025-04-05 15:00:00,M10,True,14,42.48,63.9,197.0,172.2,0.0139,夜班
2025-04-05 15:30:00,M10,True,42,41.73,47.5,220.5,173.3,0.0011,晚班
2025-04-05 16:00:00,M10,True,22,32.17,61.0,267.9,78.3,0.0052,晚班
2025-04-05 16:30:00,M10,True,16,17.21,56.4,189.1,164.6,0.0081,白班
2025-04-05 17:00:00,M10,True,47,47.56,60.8,238.3,146.5,0.0158,夜班
2025-04-05 17:30:00,M10,True,43,68.1,60.1,192.7,149.9,0.0069,夜班
2025-04-05 18:00:00,M10,False,0,1.0,29.4,31.3,0,0,晚班
2025-04-05 18:30:00,M10,True,29,67.99,53.4,269.0,123.4,0.0108,白班
2025-04-05 19:00:00,M10,True,21,19.98,60.9,230.4,109.7,0.0159,夜班
2025-04-05 19:30:00,M10,True,47,48.52,50.5,252.8,90.2,0.0111,晚班
2025-04-05 20:00:00,M10,True,15,23.14,51.9,185.5,119.9,0.01,晚班
2025-04-05 20:30:00,M10,True,42,23.29,49.4,224.2,143.5,0.0036,白班
2025-04-05 21:00:00,M10,True,36,17.79,48.1,228.1,90.6,0.0192,夜班
2025-04-05 21:30:00,M10,True,58,67.95,53.7,205.8,119.0,0.0043,晚班
2025-04-05 22:00:00,M10,True,30,70.79,47.3,268.7,172.6,0.0202,夜班
2025-04-05 22:30:00,M10,True,59,24.88,55.1,241.6,177.6,0.0082,晚班
2025-04-05 23:00:00,M10,True,18,25.57,53.3,229.0,142.9,0.0012,晚班
2025-04-05 23:30:00,M10,False,0,1.05,31.3,28.7,0,0,白班
2025-04-05 00:00:00,M11,False,0,1.71,37.8,31.0,0,0,夜班
2025-04-05 00:30:00,M11,True,36,37.81,58.9,247.2,101.0,0.0021,白班
2025-04-05 01:00:00,M11,True,20,14.0,42.0,275.8,113.3,0.0248,白班
2025-04-05 01:30:00,M11,True,57,14.25,51.5,199.0,176.0,0.0025,夜班
2025-04-05 02:00:00,M11,True,46,40.04,55.3,251.4,63.8,0.0174,白班
2025-04-05 02:30:00,M11,True,12,40.43,48.9,254.9,92.2,0.0112,晚班
2025-04-05 03:00:00,M11,True,21,48.18,52.6,192.1,177.4,0.0122,夜班
2025-04-05 03:30:00,M11,True,31,33.56,50.1,270.7,141.6,0.0066,白班
2025-04-05 04:00:00,M11,True,21,35.12,50.4,216.7,94.1,0.0225,晚班
2025-04-05 04:30:00,M11,True,25,38.43,54.5,223.0,149.7,0.0167,夜班
2025-04-05 05:00:00,M11,True,53,20.11,42.3,195.9,100.6,0.0202,夜班
2025-04-05 05:30:00,M11,True,37,18.79,44.5,212.3,179.0,0.0222,晚班
2025-04-05 06:00:00,M11,True,28,42.86,61.7,261.8,156.2,0.0053,夜班
2025-04-05 06:30:00,M11,True,47,38.19,54.2,249.2,179.9,0.0109,白班
2025-04-05 07:00:00,M11,True,53,60.45,55.6,214.0,100.8,0.0022,夜班
2025-04-05 07:30:00,M11,True,49,46.88,57.6,216.4,82.1,0.0168,夜班
2025-04-05 08:00:00,M11,True,53,34.92,63.7,252.8,81.4,0.0167,夜班
2025-04-05 08:30:00,M11,True,37,38.61,46.3,266.2,68.7,0.0191,白班
2025-04-05 09:00:00,M11,True,41,36.81,59.0,223.3,128.9,0.0202,白班
2025-04-05 09:30:00,M11,False,0,2.2,33.8,30.3,0,0,晚班
2025-04-05 10:00:00,M11,True,56,39.45,52.8,227.3,148.8,0.021,夜班
2025-04-05 10:30:00,M11,True,48,35.34,45.7,221.8,97.2,0.0043,白班
2025-04-05 11:00:00,M11,True,18,15.05,59.4,189.0,96.6,0.0111,夜班
2025-04-05 11:30:00,M11,False,0,1.54,30.0,30.5,0,0,晚班
2025-04-05 12:00:00,M11,True,20,14.72,44.0,203.4,172.6,0.0044,白班
2025-04-05 12:30:00,M11,True,33,35.58,54.6,184.9,179.8,0.0158,晚班
2025-04-05 13:00:00,M11,True,57,49.59,64.1,240.7,174.1,0.0197,晚班
2025-04-05 13:30:00,M11,True,54,33.69,47.9,270.7,174.8,0.0017,晚班
2025-04-05 14:00:00,M11,True,33,15.67,52.2,256.3,140.6,0.0114,白班
2025-04-05 14:30:00,M11,True,10,38.84,64.9,233.3,147.0,0.0104,夜班
2025-04-05 15:00:00,M11,True,43,37.5,48.4,206.8,165.2,0.0219,白班
2025-04-05 15:30:00,M11,False,0,1.79,35.1,29.7,0,0,晚班
2025-04-05 16:00:00,M11,True,56,66.15,64.5,246.9,107.7,0.0052,晚班
